,statement,source,link,veracity,freq
10287,"""There's no evidence anywhere that offshore drilling has hurt tourism in any area where it has been allowed.""",Barney Bishop,/web/20180119180216/http://www.politifact.com/truth-o-meter/statements/2009/oct/05/barney-bishop/offshore-oil-drilling-has-cost-tourism-industry-st/,0,1
10296,"""Health care mandate will require imprisonment and fines for Americans who can’t afford to purchase insurance or pay hefty government penalties.""",Patients First,/web/20180119180218/http://www.politifact.com/truth-o-meter/statements/2009/sep/29/patients-first/conservative-group-says-youll-be-imprisoned-not-ha/,0,1
10304,"""Recent census data shows that the average American family spends over $13,000 a year for health care coverage.""",Bruce Braley,/web/20180119180218/http://www.politifact.com/truth-o-meter/statements/2009/sep/22/bruce-braley/iowa-democrat-says-families-spend-13000-year-healt/,0,2
10305,"""Under the Baucus bill ... federal funds would subsidize coverage of elective abortions.""",National Right to Life Committee,/web/20180119180236/http://www.politifact.com/truth-o-meter/statements/2009/sep/21/national-right-life-committee/national-right-life-committee-claims-under-Baucus-/,0,1
10328,"""Switzerland and the Netherlands . . .  cover all their citizens using private insurers, and they do so for much less cost.""",Matt Miller,/web/20180119180240/http://www.politifact.com/truth-o-meter/statements/2009/sep/09/matt-miller/analyst-says-netherlands-switzerland-achieve-unive/,1,1
10329,"""The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.""",John Carter,/web/20180119180240/http://www.politifact.com/truth-o-meter/statements/2009/sep/08/john-carter/texas-lawmaker-latest-republican-say-health-bill-w/,0,2
10332,"""We waterboard, incidentally, hundreds of our own military personnel. They waterboard themselves in training to toughen themselves up.""",Duncan Hunter,/web/20180119180240/http://www.politifact.com/truth-o-meter/statements/2009/sep/04/duncan-hunter/duncan-hunter-says-we-have-waterboarded-our-own-mi/,1,4
10334,"""Cap-and-trade is wildly unpopular with Americans.""",Investor's Business Daily,/web/20180119180240/http://www.politifact.com/truth-o-meter/statements/2009/sep/03/ibdeditorialscom/ibd-editorial-board-claims-cap-and-trade-unpopular/,0,1
10341,"""Under the plan, for the first five years your employer not only has to keep the coverage, but you can't migrate to the public plan.""",Anthony Weiner,/web/20180119180249/http://www.politifact.com/truth-o-meter/statements/2009/aug/28/anthony-weiner/employers-dont-have-keep-coverage-under-health-ref/,0,2
10344,"""Any government-run 'public' plan ... forces more employers to drop employee coverage due to rising costs and pay an additional 8% payroll tax for each worker.""",Ginny Brown-Waite,/web/20180119180249/http://www.politifact.com/truth-o-meter/statements/2009/aug/26/ginny-brown-waite/health-care-bill-does-not-force-employers-drop-c/,0,1
10373,"""The John McCain Twitter account has more than 1.1 million followers. The official White House Twitter account has only about 830,000.""",John King,/web/20180119180303/http://www.politifact.com/truth-o-meter/statements/2009/aug/04/john-king/cnns-king-doesnt-provide-full-count-obama-twitter-/,1,2
10376,"""The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral, but also that over 10 years it would create a $6 billion surplus.""",Russ Carnahan,/web/20180119180303/http://www.politifact.com/truth-o-meter/statements/2009/aug/03/russ-carnahan/carnahan-misquotes-cbo-about-cost-health-care-refo/,0,1
10383,"""Four percent of American citizens are black males, but they are 35 percent of murder victims.""",Bill Bennett,/web/20180119180303/http://www.politifact.com/truth-o-meter/statements/2009/jul/28/bill-bennett/black-men-are-4-percent-americans-35-percent-murde/,1,1
10392,"""Only about 6.8 percent of the (stimulus) money has actually been spent.""",Jon Kyl,/web/20180119180320/http://www.politifact.com/truth-o-meter/statements/2009/jul/15/jon-kyl/sen-jon-kyl-says-only-68-percent-stimulus-has-been/,1,3
10396,"""Now, there was a time when someone like Scalia and Ginsburg got 95-plus votes.""",Lindsey Graham,/web/20180119180320/http://www.politifact.com/truth-o-meter/statements/2009/jul/13/lindsey-graham/supreme-court-nominees-got-senate-votes-big-margin/,1,4
10413,"""Yes, this would be the same congressman (Rep. Pete Hoekstra) who last year Tweeted the whereabouts of a top-secret mission to Iraq.""",Keith Olbermann,/web/20180119180323/http://www.politifact.com/truth-o-meter/statements/2009/jun/24/keith-olbermann/olbermann-says-rep-hoekstra-tweeted-whereabouts-to/,0,3
10419,"""Some 500 detainees were released from Guantanamo during the Bush administration.""",Steny Hoyer,/web/20180119180324/http://www.politifact.com/truth-o-meter/statements/2009/jun/18/steny-hoyer/hoyer-correct-500-guantanamo-detainees-were-releas/,1,2
10420,"""A new poll shows 62 percent support the president's plan to reform health care. That means ... letting you choose between keeping the private insurance you have and a public health insurance plan.""",Americans United for Change,/web/20180119180324/http://www.politifact.com/truth-o-meter/statements/2009/jun/16/americans-united-change/62-percent-support-health-not-barack-obamas/,0,3
10433,"""President Obama will now own 60 percent of GM, and his union buddies will own almost 20 percent.""",Michael Steele,/web/20180119180324/http://www.politifact.com/truth-o-meter/statements/2009/jun/01/michael-steele/rnc-chairman-michael-steele-claims-government-will/,1,3
10435,"""The nuclear test conducted in our nation this time is the Earth's 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.""",North Korean foreign ministry,/web/20180119180327/http://www.politifact.com/truth-o-meter/statements/2009/may/29/north-korea/north-korea-contends-five-permanent-members-un-sec/,1,1
10441,"""The reality is, we are holding some of the most dangerous terrorists in the world right now in our federal prisons, including the mastermind of the 1993 World Trade Center bombing, the 'shoe bomber,' the 'Unabomber,' and many others.""",Richard Durbin,/web/20180119180327/http://www.politifact.com/truth-o-meter/statements/2009/may/21/richard-durbin/durbin-correct-convicted-terrorists-are-federal-pr/,1,3
10445,"""Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.""",Mark Sanford,/web/20180119180327/http://www.politifact.com/truth-o-meter/statements/2009/may/15/mark-sanford/gov-sanford-cites-bloomberg-statistic-us-has-spent/,1,2
10465,"""President Obama is actually increasing Bush-era defense spending by $21 billion in the new fiscal year.""",Keith Olbermann,/web/20180119180335/http://www.politifact.com/truth-o-meter/statements/2009/apr/13/keith-olbermann/olbermann-right-about-base-defense-spending/,1,3
10469,"""There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea.""",Lawrence O'Donnell,/web/20180119180335/http://www.politifact.com/truth-o-meter/statements/2009/apr/07/lawrence-odonnell/odonnell-alleges-gingrich-laid-bush-record-indicat/,0,4
10471,"""There has been no net global warming for over a decade now.""",Cato Institute,/web/20180119180335/http://www.politifact.com/truth-o-meter/statements/2009/apr/01/cato-institute/cato-institutes-claim-global-warming-disputed-most/,0,1
10474,"""The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household $3,128 a year.""",House Republican Conference,/web/20180119180335/http://www.politifact.com/truth-o-meter/statements/2009/mar/30/house-republicans/GOP-full-of-hot-air-about-Obamas-light-switch-tax/,0,1
10489,"""Last week the Blue Chip Economic Indicators came out that surveys lots of private forecasters. Almost all of them are predicting a turnaround in the third quarter and positive growth in the fourth quarter.""",Christina Romer,/web/20180119180342/http://www.politifact.com/truth-o-meter/statements/2009/mar/17/christina-romer/yes-take-prediction-grain-salt/,1,1
10493,"""Look, the earmarks have come down significantly, 75 percent.""",Peter Orszag,/web/20180119180342/http://www.politifact.com/truth-o-meter/statements/2009/mar/11/peter-orszag/earmarks-down-not-75-percent/,0,2
10494,"""A middle-class family donates $1 to charity, they get 15 cents off their income tax. Bill Gates donates $1 to charity, he takes 35 cents off his income tax.""",Robert Gibbs,/web/20180119180342/http://www.politifact.com/truth-o-meter/statements/2009/mar/11/robert-gibbs/No-wonder-the-rich-give-so-much-to-charity/,1,2
10497,"""Under the Obama plan . . . all the health care in this country is eventually going to  be run by the government.""",Tom Coburn,/web/20180119180345/http://www.politifact.com/truth-o-meter/statements/2009/mar/05/tom-coburn/obama-health-plan-does-not-include-government-run-/,0,4
10507,"""The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.""",Mark Sanford,/web/20180119180345/http://www.politifact.com/truth-o-meter/statements/2009/feb/23/mark-sanford/sanford-distorts-impact-stimulus-bill/,0,2
10508,"""When the salmonella source was finally identified, FDA officials had to wait for industry approval before they could go live with the [peanut] recall.""",Rosa DeLauro,/web/20180119180345/http://www.politifact.com/truth-o-meter/statements/2009/feb/19/rosa-delauro/congresswoman-portrait-toothless-fda-accurate-thou/,1,1
10515,"""You and I know that in the history of mankind and womankind, government — federal, state, local, or otherwise — has never created one job.""",Michael Steele,/web/20180119180357/http://www.politifact.com/truth-o-meter/statements/2009/feb/10/michael-steele/steele-government-never-created-job-opposite/,0,3
10517,"""Obama taps porn lawyer for #2 at Justice.""",Fidelis,/web/20180119180357/http://www.politifact.com/truth-o-meter/statements/2009/feb/06/fidelis/obama-porn-lawyer-laid-bare/,1,1
10518,"""The average bonus [on Wall Street] is about $100,000...The bonuses on Wall Street are down 44 percent.""",Fred Smith,/web/20180119180357/http://www.politifact.com/truth-o-meter/statements/2009/feb/05/fred-smith/fedex-chair-delivers-perspective-bonuses/,1,1
10531,"""We've added, in the last eight years, $4 trillion of debt to the nation's obligations.""",Rahm Emanuel,/web/20180119180401/http://www.politifact.com/truth-o-meter/statements/2009/jan/22/rahm-emanuel/5-trillion-added-national-debt-under-bush/,1,3
10535,"""Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years.""",Competitive Enterprise Institute,/web/20180119180401/http://www.politifact.com/truth-o-meter/statements/2009/jan/16/competitive-enterprise-institute/geithners-second-crack-squaring-taxes/,1,1
10537,"""Mr. Warren compared same-sex couples to incest.""",Barney Frank,/web/20180119180401/http://www.politifact.com/truth-o-meter/statements/2009/jan/13/barney-frank/warren-gay-marriage-and-incest/,0,1
10539,"""Even with recent changes, the average hourly wage at General Motors is still $75 an hour.""",Spencer  Bachus,/web/20180119180401/http://www.politifact.com/truth-o-meter/statements/2009/jan/13/spencer-bachus/big-three-wages-inflated/,0,1
10559,"""Barack Obama's plan gives a driver's license to any illegal who wants one.""",National Republican Trust PAC,/web/20180119180403/http://www.politifact.com/truth-o-meter/statements/2008/oct/23/national-republican-trust-pac/not-much-of-a-plan-here/,0,1
10602,"""Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.""",Defenders of Wildlife Action Fund,/web/20180119180422/http://www.politifact.com/truth-o-meter/statements/2008/oct/01/defenders-wildlife-action-fund-defenders-wildlife-/palin-endorsed-wolf-bounty/,1,1
10656,"""(Palin) supported right-wing extremist Pat Buchanan for president in 2000.""",MoveOn.org,/web/20180119180438/http://www.politifact.com/truth-o-meter/statements/2008/sep/03/moveon/palin-wasnt-in-buchanans-brigade/,0,4
